trigger_tag,trigger_canonical,related_tag,related_canonical,slot,support,trigger_lines,related_lines,total_lines,confidence,reverse_confidence,lift,pmi,score,safety_bin,safety_class,related_group,related_subgroup,related_source,expected_support,negative_score
pantyhose,pantyhose,black thighhighs,black_thighhighs,clothing,75,9864,3874,82771,0.007603,0.01936,0.162453,-2.621909,0.015672,sfw,clean,服饰,袜子,weilin_tagcart.csv,461.673001,323.85695
frills,frills,school uniform,school_uniform,clothing,88,6950,5757,82771,0.012662,0.015286,0.182045,-2.457629,0.018125,sfw,clean,服饰,正装,weilin_tagcart.csv,483.395755,323.415755
school uniform,school_uniform,frills,frills,clothing,88,5757,6950,82771,0.015286,0.012662,0.182045,-2.457629,0.018125,sfw,clean,服饰,衣服装饰,danbooru_all.csv,483.395755,323.415755
dress,dress,open jacket,open_jacket,clothing,423,19748,4141,82771,0.02142,0.102149,0.428144,-1.223831,0.05644,sfw,clean,服饰,外套,weilin_tagcart.csv,987.984536,323.089597
open jacket,open_jacket,dress,dress,clothing,423,4141,19748,82771,0.102149,0.02142,0.428144,-1.223831,0.115306,sfw,clean,服饰,裙子,weilin_tagcart.csv,987.984536,323.089597
apron,apron,wet,wet,style_light,84,2123,18530,82771,0.039567,0.004533,0.176739,-2.500309,0.017436,sfw,clean,人物,皮肤,danbooru_all.csv,475.277452,322.123517
wet,wet,apron,apron,clothing,84,18530,2123,82771,0.004533,0.039567,0.176739,-2.500309,0.017436,sfw,clean,服饰,腰部,weilin_tagcart.csv,475.277452,322.123517
cowboy shot,cowboy_shot,on back,on_back,pose_action,284,14462,4504,82771,0.019638,0.063055,0.360886,-1.470386,0.04454,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,786.952532,321.444101
on back,on_back,cowboy shot,cowboy_shot,camera,284,4504,14462,82771,0.063055,0.019638,0.360886,-1.470386,0.056169,sfw,clean,镜头,镜头,weilin_tagcart.csv,786.952532,321.444101
black shorts,black_shorts,dress,dress,clothing,68,1870,19748,82771,0.036364,0.003443,0.152413,-2.713941,0.014419,sfw,clean,服饰,裙子,weilin_tagcart.csv,446.155779,320.519872
dress,dress,black shorts,black_shorts,clothing,68,19748,1870,82771,0.003443,0.036364,0.152413,-2.713941,0.014419,sfw,clean,服饰,裤子,danbooru_all.csv,446.155779,320.519872
cowboy shot,cowboy_shot,crossed legs,crossed_legs,pose_action,0,14462,1834,82771,0,0,0,0,0,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,320.442039,320.442039
crossed legs,crossed_legs,cowboy shot,cowboy_shot,camera,0,1834,14462,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,320.442039,320.442039
desk,desk,outdoors,outdoors,scene,13,1505,18986,82771,0.008638,0.000685,0.037658,-4.730919,0.002564,sfw,clean,环境,大自然,weilin_tagcart.csv,345.216682,319.70623
outdoors,outdoors,desk,desk,prop,13,18986,1505,82771,0.000685,0.008638,0.037658,-4.730919,0.002564,sfw,clean,物品,其他物品,danbooru_all.csv,345.216682,319.70623
foot focus,foot_focus,upper body,upper_body,camera,6,2236,12256,82771,0.002683,0.00049,0.018122,-5.786105,0.001091,sfw,clean,镜头,镜头,weilin_tagcart.csv,331.087168,319.195901
upper body,upper_body,foot focus,foot_focus,camera,6,12256,2236,82771,0.00049,0.002683,0.018122,-5.786105,0.001091,sfw,clean,镜头,特写镜头,weilin_tagcart.csv,331.087168,319.195901
couch,couch,upper body,upper_body,camera,36,2616,12256,82771,0.013761,0.002937,0.092938,-3.427585,0.007727,sfw,clean,镜头,镜头,weilin_tagcart.csv,387.354218,318.699993
upper body,upper_body,couch,couch,scene,36,12256,2616,82771,0.002937,0.013761,0.092938,-3.427585,0.007727,sfw,clean,场景,家具,weilin_tagcart.csv,387.354218,318.699993
cowboy shot,cowboy_shot,wariza,wariza,pose_action,0,14462,1823,82771,0,0,0,0,0,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,318.520086,318.520086
wariza,wariza,cowboy shot,cowboy_shot,camera,0,1823,14462,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,318.520086,318.520086
thighhighs,thighhighs,white pantyhose,white_pantyhose,clothing,46,10125,3313,82771,0.004543,0.013885,0.113506,-3.139157,0.009922,sfw,clean,服饰,袜子,weilin_tagcart.csv,405.264223,318.485508
white pantyhose,white_pantyhose,thighhighs,thighhighs,clothing,46,3313,10125,82771,0.013885,0.004543,0.113506,-3.139157,0.009922,sfw,clean,服饰,袜子,weilin_tagcart.csv,405.264223,318.485508
playboy bunny,playboy_bunny,white shirt,white_shirt,clothing,9,1542,18028,82771,0.005837,0.000499,0.026797,-5.221776,0.001713,sfw,clean,服饰,上衣,weilin_tagcart.csv,335.856471,318.097646
white shirt,white_shirt,playboy bunny,playboy_bunny,clothing,9,18028,1542,82771,0.000499,0.005837,0.026797,-5.221776,0.001713,sfw,clean,服饰,衣服风格,danbooru_all.csv,335.856471,318.097646
crossed legs,crossed_legs,standing,standing,pose_action,31,1834,17010,82771,0.016903,0.001822,0.08225,-3.603839,0.006633,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,376.899397,317.449149
standing,standing,crossed legs,crossed_legs,pose_action,31,17010,1834,82771,0.001822,0.016903,0.08225,-3.603839,0.006633,sfw,clean,表情动作,腿部动作,weilin_tagcart.csv,376.899397,317.449149
leaning forward,leaning_forward,upper body,upper_body,camera,90,3245,12256,82771,0.027735,0.007343,0.187308,-2.416512,0.018731,sfw,clean,镜头,镜头,weilin_tagcart.csv,480.490993,317.348749
upper body,upper_body,leaning forward,leaning_forward,pose_action,90,12256,3245,82771,0.007343,0.027735,0.187308,-2.416512,0.018731,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,480.490993,317.348749
detached sleeves,detached_sleeves,open clothes,open_clothes,clothing,54,4560,7591,82771,0.011842,0.007114,0.129124,-2.953167,0.011661,sfw,clean,服饰,上衣,weilin_tagcart.csv,418.201544,317.174259
open clothes,open_clothes,detached sleeves,detached_sleeves,clothing,54,7591,4560,82771,0.007114,0.011842,0.129124,-2.953167,0.011661,sfw,clean,服饰,手臂,weilin_tagcart.csv,418.201544,317.174259
cowboy shot,cowboy_shot,on side,on_side,pose_action,5,14462,1870,82771,0.000346,0.002674,0.015303,-6.030036,0.0009,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,326.732068,316.808583
on side,on_side,cowboy shot,cowboy_shot,camera,5,1870,14462,82771,0.002674,0.000346,0.015303,-6.030036,0.0009,sfw,clean,镜头,镜头,weilin_tagcart.csv,326.732068,316.808583
leaning forward,leaning_forward,lying,lying,pose_action,3,3245,8225,82771,0.000924,0.000365,0.009304,-6.748002,0.000518,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,322.457443,316.485353
lying,lying,leaning forward,leaning_forward,pose_action,3,8225,3245,82771,0.000365,0.000924,0.009304,-6.748002,0.000518,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,322.457443,316.485353
black gloves,black_gloves,water,water,scene,195,4507,11892,82771,0.043266,0.016398,0.301141,-1.731487,0.034808,sfw,clean,环境,水,danbooru_all.csv,647.536504,316.259062
water,water,black gloves,black_gloves,clothing,195,11892,4507,82771,0.016398,0.043266,0.301141,-1.731487,0.034808,sfw,clean,服饰,手部装饰物,danbooru_all.csv,647.536504,316.259062
holding weapon,holding_weapon,indoors,indoors,scene,45,1496,22178,82771,0.03008,0.002029,0.112263,-3.155045,0.009769,sfw,clean,场景,室内,danbooru_all.csv,400.844354,315.89619
indoors,indoors,holding weapon,holding_weapon,pose_action,45,22178,1496,82771,0.002029,0.03008,0.112263,-3.155045,0.009769,sfw,clean,表情动作,手部拿着某物,danbooru_all.csv,400.844354,315.89619
long sleeves,long_sleeves,puffy short sleeves,puffy_short_sleeves,clothing,23,25664,1160,82771,0.000896,0.019828,0.063948,-3.966968,0.004855,sfw,clean,服饰,手臂,weilin_tagcart.csv,359.669933,315.140726
puffy short sleeves,puffy_short_sleeves,long sleeves,long_sleeves,clothing,23,1160,25664,82771,0.019828,0.000896,0.063948,-3.966968,0.004855,sfw,clean,服饰,手臂,weilin_tagcart.csv,359.669933,315.140726
sweat,sweat,weapon,weapon,prop,58,16016,2187,82771,0.003621,0.02652,0.137058,-2.867145,0.012558,sfw,clean,物品,武器,weilin_tagcart.csv,423.179519,315.128864
weapon,weapon,sweat,sweat,style_light,58,2187,16016,82771,0.02652,0.003621,0.137058,-2.867145,0.012558,sfw,clean,表情动作,其他表情,weilin_tagcart.csv,423.179519,315.128864
maid,maid,shirt,shirt,clothing,159,1931,25288,82771,0.082341,0.006288,0.269512,-1.891577,0.049441,sfw,clean,服饰,上衣,weilin_tagcart.csv,589.954549,314.807003
shirt,shirt,maid,maid,clothing,159,25288,1931,82771,0.006288,0.082341,0.269512,-1.891577,0.030022,sfw,clean,服饰,正装,weilin_tagcart.csv,589.954549,314.807003
long sleeves,long_sleeves,pool,pool,scene,79,25664,1478,82771,0.003078,0.053451,0.172388,-2.53627,0.016803,sfw,clean,场景,室外,danbooru_all.csv,458.269104,313.88774
pool,pool,long sleeves,long_sleeves,clothing,79,1478,25664,82771,0.053451,0.003078,0.172388,-2.53627,0.017962,sfw,clean,服饰,手臂,weilin_tagcart.csv,458.269104,313.88774
school uniform,school_uniform,shorts,shorts,clothing,39,5757,5575,82771,0.006774,0.006996,0.100578,-3.313618,0.0085,sfw,clean,服饰,裤子,weilin_tagcart.csv,387.759904,313.682434
shorts,shorts,school uniform,school_uniform,clothing,39,5575,5757,82771,0.006996,0.006774,0.100578,-3.313618,0.0085,sfw,clean,服饰,正装,weilin_tagcart.csv,387.759904,313.682434
no shoes,no_shoes,sweat,sweat,style_light,401,4886,16016,82771,0.082071,0.025037,0.424146,-1.237368,0.090988,sfw,clean,表情动作,其他表情,weilin_tagcart.csv,945.429873,313.512292
sweat,sweat,no shoes,no_shoes,clothing,401,16016,4886,82771,0.025037,0.082071,0.424146,-1.237368,0.055432,sfw,clean,服饰,鞋子,weilin_tagcart.csv,945.429873,313.512292
holding,holding,on back,on_back,pose_action,212,12318,4504,82771,0.017211,0.047069,0.316283,-1.660713,0.037106,sfw,clean,表情动作,基础动作,weilin_tagcart.csv,670.286356,313.338296
on back,on_back,holding,holding,pose_action,212,4504,12318,82771,0.047069,0.017211,0.316283,-1.660713,0.037106,sfw,clean,表情动作,手部动作(拿着某物),weilin_tagcart.csv,670.286356,313.338296
dress,dress,leotard,leotard,clothing,262,19748,3123,82771,0.013267,0.083894,0.351629,-1.507875,0.042803,sfw,clean,服饰,正装,weilin_tagcart.csv,745.10401,313.230745
leotard,leotard,dress,dress,clothing,262,3123,19748,82771,0.083894,0.013267,0.351629,-1.507875,0.071818,sfw,clean,服饰,裙子,weilin_tagcart.csv,745.10401,313.230745
bed sheet,bed_sheet,blue sky,blue_sky,scene,22,4594,6405,82771,0.004789,0.003435,0.061886,-4.014249,0.004657,sfw,clean,环境,天空,danbooru_all.csv,355.493712,312.855198
blue sky,blue_sky,bed sheet,bed_sheet,scene,22,6405,4594,82771,0.003435,0.004789,0.061886,-4.014249,0.004657,sfw,clean,场景,床上用品,weilin_tagcart.csv,355.493712,312.855198
outdoors,outdoors,portrait,portrait,camera,44,18986,1726,82771,0.002317,0.025492,0.111136,-3.169596,0.009627,sfw,clean,镜头,镜头,weilin_tagcart.csv,395.90963,312.799635
portrait,portrait,outdoors,outdoors,scene,44,1726,18986,82771,0.025492,0.002317,0.111136,-3.169596,0.009627,sfw,clean,环境,大自然,weilin_tagcart.csv,395.90963,312.799635
looking at viewer,looking_at_viewer,lower body,lower_body,camera,0,67243,385,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,312.773254,312.773254
halterneck,halterneck,pleated skirt,pleated_skirt,clothing,49,4491,7433,82771,0.010911,0.006592,0.121497,-3.041002,0.010758,sfw,clean,服饰,裙子,weilin_tagcart.csv,403.300709,311.254083
pleated skirt,pleated_skirt,halterneck,halterneck,clothing,49,7433,4491,82771,0.006592,0.010911,0.121497,-3.041002,0.010758,sfw,clean,服饰,领口,weilin_tagcart.csv,403.300709,311.254083
short sleeves,short_sleeves,strapless,strapless,clothing,31,9418,3243,82771,0.003292,0.009559,0.084011,-3.573284,0.006775,sfw,clean,服饰,上半身服装,danbooru_all.csv,369.000906,309.605236
strapless,strapless,short sleeves,short_sleeves,clothing,31,3243,9418,82771,0.009559,0.003292,0.084011,-3.573284,0.006775,sfw,clean,服饰,手臂,weilin_tagcart.csv,369.000906,309.605236
:d,:d,grin,grin,pose_action,46,6210,5277,82771,0.007407,0.008717,0.116187,-3.10548,0.010156,sfw,clean,表情动作,笑,weilin_tagcart.csv,395.913665,309.258265
grin,grin,:d,:d,pose_action,46,5277,6210,82771,0.008717,0.007407,0.116187,-3.10548,0.010156,sfw,clean,表情动作,笑,weilin_tagcart.csv,395.913665,309.258265
high heels,high_heels,wet,wet,style_light,211,2967,18530,82771,0.071116,0.011387,0.317664,-1.654428,0.052962,sfw,clean,人物,皮肤,danbooru_all.csv,664.224306,309.251362
wet,wet,high heels,high_heels,clothing,211,18530,2967,82771,0.011387,0.071116,0.317664,-1.654428,0.037236,sfw,clean,服饰,鞋子,weilin_tagcart.csv,664.224306,309.251362
long sleeves,long_sleeves,towel,towel,prop,32,25664,1194,82771,0.001247,0.026801,0.086437,-3.532208,0.007015,sfw,clean,物品,其他物品,danbooru_all.csv,370.211982,308.977965
towel,towel,long sleeves,long_sleeves,clothing,32,1194,25664,82771,0.026801,0.001247,0.086437,-3.532208,0.007015,sfw,clean,服饰,手臂,weilin_tagcart.csv,370.211982,308.977965
veil,veil,white shirt,white_shirt,clothing,29,1674,18028,82771,0.017324,0.001609,0.079538,-3.652217,0.006327,sfw,clean,服饰,上衣,weilin_tagcart.csv,364.606831,308.913425
white shirt,white_shirt,veil,veil,clothing,29,18028,1674,82771,0.001609,0.017324,0.079538,-3.652217,0.006327,sfw,clean,服饰,头部装饰物,danbooru_all.csv,364.606831,308.913425
sailor collar,sailor_collar,wet,wet,style_light,265,3326,18530,82771,0.079675,0.014301,0.355899,-1.490461,0.069171,sfw,clean,人物,皮肤,danbooru_all.csv,744.593879,308.907037
wet,wet,sailor collar,sailor_collar,clothing,265,18530,3326,82771,0.014301,0.079675,0.355899,-1.490461,0.043408,sfw,clean,服饰,领口,weilin_tagcart.csv,744.593879,308.907037
halterneck,halterneck,school uniform,school_uniform,clothing,2,4491,5757,82771,0.000445,0.000347,0.006403,-7.287085,0.000345,sfw,clean,服饰,正装,weilin_tagcart.csv,312.364077,308.376882
school uniform,school_uniform,halterneck,halterneck,clothing,2,5757,4491,82771,0.000347,0.000445,0.006403,-7.287085,0.000345,sfw,clean,服饰,领口,weilin_tagcart.csv,312.364077,308.376882
no shoes,no_shoes,sky,sky,scene,289,4886,13199,82771,0.059149,0.021896,0.370921,-1.430816,0.054315,sfw,clean,环境,天空,weilin_tagcart.csv,779.141414,308.337616
sky,sky,no shoes,no_shoes,clothing,289,13199,4886,82771,0.021896,0.059149,0.370921,-1.430816,0.045914,sfw,clean,服饰,鞋子,weilin_tagcart.csv,779.141414,308.337616
arms up,arms_up,holding,holding,pose_action,111,3399,12318,82771,0.032657,0.009011,0.219437,-2.188121,0.022852,sfw,clean,表情动作,手部动作(拿着某物),weilin_tagcart.csv,505.839992,308.197497
holding,holding,arms up,arms_up,pose_action,111,12318,3399,82771,0.009011,0.032657,0.219437,-2.188121,0.022852,sfw,clean,表情动作,手部动作,weilin_tagcart.csv,505.839992,308.197497
indoors,indoors,sand,sand,prop,0,22178,1148,82771,0,0,0,0,0,sfw,clean,物品,其它物品,weilin_tagcart.csv,307.599812,307.599812
sand,sand,indoors,indoors,scene,0,1148,22178,82771,0,0,0,0,0,sfw,clean,场景,室内,danbooru_all.csv,307.599812,307.599812
halterneck,halterneck,short sleeves,short_sleeves,clothing,115,4491,9418,82771,0.025607,0.012211,0.225048,-2.151698,0.023595,sfw,clean,服饰,手臂,weilin_tagcart.csv,511.003105,306.883574
short sleeves,short_sleeves,halterneck,halterneck,clothing,115,9418,4491,82771,0.012211,0.025607,0.225048,-2.151698,0.023595,sfw,clean,服饰,领口,weilin_tagcart.csv,511.003105,306.883574
dress,dress,strapless leotard,strapless_leotard,clothing,6,19748,1335,82771,0.000304,0.004494,0.018838,-5.730243,0.001134,sfw,clean,服饰,上半身服装,danbooru_all.csv,318.512281,306.625306
strapless leotard,strapless_leotard,dress,dress,clothing,6,1335,19748,82771,0.004494,0.000304,0.018838,-5.730243,0.001134,sfw,clean,服饰,裙子,weilin_tagcart.csv,318.512281,306.625306
pantyhose,pantyhose,white thighhighs,white_thighhighs,clothing,86,9864,3881,82771,0.008719,0.022159,0.185943,-2.427067,0.018429,sfw,clean,服饰,袜子,weilin_tagcart.csv,462.507207,306.498309
white thighhighs,white_thighhighs,pantyhose,pantyhose,clothing,86,3881,9864,82771,0.022159,0.008719,0.185943,-2.427067,0.018429,sfw,clean,服饰,袜子,weilin_tagcart.csv,462.507207,306.498309
highleg,highleg,shirt,shirt,clothing,387,3002,25288,82771,0.128914,0.015304,0.421953,-1.244846,0.141363,sfw,clean,服饰,上衣,weilin_tagcart.csv,917.163934,306.459714
shirt,shirt,highleg,highleg,clothing,387,25288,3002,82771,0.015304,0.128914,0.421953,-1.244846,0.054828,sfw,clean,服饰,上衣,weilin_tagcart.csv,917.163934,306.459714
gloves,gloves,ocean,ocean,scene,108,8961,4606,82771,0.012052,0.023448,0.216582,-2.207017,0.022437,sfw,clean,环境,水,weilin_tagcart.csv,498.657332,306.048144
ocean,ocean,gloves,gloves,clothing,108,4606,8961,82771,0.023448,0.012052,0.216582,-2.207017,0.022437,sfw,clean,服饰,手套,weilin_tagcart.csv,498.657332,306.048144
french kiss,french_kiss,looking at viewer,looking_at_viewer,camera,80,555,67243,82771,0.144144,0.00119,0.17743,-2.494675,0.049981,sfw,clean,镜头,主角动作,weilin_tagcart.csv,450.880924,305.07536
looking at viewer,looking_at_viewer,french kiss,french_kiss,pose_action,80,67243,555,82771,0.00119,0.144144,0.17743,-2.494675,0.017337,sfw,clean,表情动作,其他动作,weilin_tagcart.csv,450.880924,305.07536
apron,apron,outdoors,outdoors,scene,103,2123,18986,82771,0.048516,0.005425,0.211511,-2.241199,0.021712,sfw,clean,环境,大自然,weilin_tagcart.csv,486.973433,302.759015
outdoors,outdoors,apron,apron,clothing,103,18986,2123,82771,0.005425,0.048516,0.211511,-2.241199,0.021712,sfw,clean,服饰,腰部,weilin_tagcart.csv,486.973433,302.759015
black dress,black_dress,shorts,shorts,clothing,26,5238,5575,82771,0.004964,0.004664,0.073696,-3.762279,0.005735,sfw,clean,服饰,裤子,weilin_tagcart.csv,352.802914,302.718998
shorts,shorts,black dress,black_dress,clothing,26,5575,5238,82771,0.004664,0.004964,0.073696,-3.762279,0.005735,sfw,clean,服饰,裙子,danbooru_all.csv,352.802914,302.718998
blue shorts,blue_shorts,dress,dress,clothing,5,1310,19748,82771,0.003817,0.000253,0.015998,-5.966004,0.000941,sfw,clean,服饰,裙子,weilin_tagcart.csv,312.547631,302.627619
dress,dress,blue shorts,blue_shorts,clothing,5,19748,1310,82771,0.000253,0.003817,0.015998,-5.966004,0.000941,sfw,clean,服饰,裤子,danbooru_all.csv,312.547631,302.627619
black jacket,black_jacket,dress,dress,clothing,333,3499,19748,82771,0.09517,0.016862,0.398892,-1.32593,0.096246,sfw,clean,服饰,裙子,weilin_tagcart.csv,834.812338,301.643388
dress,dress,black jacket,black_jacket,clothing,333,19748,3499,82771,0.016862,0.09517,0.398892,-1.32593,0.050565,sfw,clean,服饰,上半身服装,danbooru_all.csv,834.812338,301.643388
wet shirt,wet_shirt,white dress,white_dress,clothing,80,4506,8217,82771,0.017754,0.009736,0.17884,-2.483262,0.017475,sfw,clean,服饰,裙子,danbooru_all.csv,447.328195,301.635363
white dress,white_dress,wet shirt,wet_shirt,style_light,80,8217,4506,82771,0.009736,0.017754,0.17884,-2.483262,0.017475,sfw,clean,服饰,上衣,weilin_tagcart.csv,447.328195,301.635363
cowboy shot,cowboy_shot,portrait,portrait,camera,0,14462,1726,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,301.571952,301.571952
portrait,portrait,cowboy shot,cowboy_shot,camera,0,1726,14462,82771,0,0,0,0,0,sfw,clean,镜头,镜头,weilin_tagcart.csv,301.571952,301.571952
collared shirt,collared_shirt,looking back,looking_back,camera,89,6788,5636,82771,0.013111,0.015791,0.192555,-2.376656,0.019214,sfw,clean,镜头,主角动作,weilin_tagcart.csv,462.204975,301.342393
looking back,looking_back,collared shirt,collared_shirt,clothing,89,5636,6788,82771,0.015791,0.013111,0.192555,-2.376656,0.019214,sfw,clean,服饰,上衣,weilin_tagcart.csv,462.204975,301.342393
blue skirt,blue_skirt,white dress,white_dress,clothing,12,3271,8217,82771,0.003669,0.00146,0.036954,-4.758112,0.00248,sfw,clean,服饰,裙子,danbooru_all.csv,324.724928,301.16838
